instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10278402,40150,NIFTY2571026850CE,NIFTY,0,7/10/2025,26850,0.05,75,CE,NFO-OPT,NFO
10278658,40151,NIFTY2571026850PE,NIFTY,0,7/10/2025,26850,0.05,75,PE,NFO-OPT,NFO
10277378,40146,NIFTY2571026800CE,NIFTY,0,7/10/2025,26800,0.05,75,CE,NFO-OPT,NFO
10277634,40147,NIFTY2571026800PE,NIFTY,0,7/10/2025,26800,0.05,75,PE,NFO-OPT,NFO
10276866,40144,NIFTY2571026750CE,NIFTY,0,7/10/2025,26750,0.05,75,CE,NFO-OPT,NFO
10277122,40145,NIFTY2571026750PE,NIFTY,0,7/10/2025,26750,0.05,75,PE,NFO-OPT,NFO
10275330,40138,NIFTY2571026700CE,NIFTY,0,7/10/2025,26700,0.05,75,CE,NFO-OPT,NFO
10276610,40143,NIFTY2571026700PE,NIFTY,0,7/10/2025,26700,0.05,75,PE,NFO-OPT,NFO
10274818,40136,NIFTY2571026650CE,NIFTY,0,7/10/2025,26650,0.05,75,CE,NFO-OPT,NFO
10275074,40137,NIFTY2571026650PE,NIFTY,0,7/10/2025,26650,0.05,75,PE,NFO-OPT,NFO
10273282,40130,NIFTY2571026600CE,NIFTY,0,7/10/2025,26600,0.05,75,CE,NFO-OPT,NFO
10274050,40133,NIFTY2571026600PE,NIFTY,0,7/10/2025,26600,0.05,75,PE,NFO-OPT,NFO
10272770,40128,NIFTY2571026550CE,NIFTY,0,7/10/2025,26550,0.05,75,CE,NFO-OPT,NFO
10273026,40129,NIFTY2571026550PE,NIFTY,0,7/10/2025,26550,0.05,75,PE,NFO-OPT,NFO
10270978,40121,NIFTY2571026500CE,NIFTY,0,7/10/2025,26500,0.05,75,CE,NFO-OPT,NFO
10272514,40127,NIFTY2571026500PE,NIFTY,0,7/10/2025,26500,0.05,75,PE,NFO-OPT,NFO
10269186,40114,NIFTY2571026450CE,NIFTY,0,7/10/2025,26450,0.05,75,CE,NFO-OPT,NFO
10270722,40120,NIFTY2571026450PE,NIFTY,0,7/10/2025,26450,0.05,75,PE,NFO-OPT,NFO
10268674,40112,NIFTY2571026400CE,NIFTY,0,7/10/2025,26400,0.05,75,CE,NFO-OPT,NFO
10268930,40113,NIFTY2571026400PE,NIFTY,0,7/10/2025,26400,0.05,75,PE,NFO-OPT,NFO
10268162,40110,NIFTY2571026350CE,NIFTY,0,7/10/2025,26350,0.05,75,CE,NFO-OPT,NFO
10268418,40111,NIFTY2571026350PE,NIFTY,0,7/10/2025,26350,0.05,75,PE,NFO-OPT,NFO
10267138,40106,NIFTY2571026300CE,NIFTY,0,7/10/2025,26300,0.05,75,CE,NFO-OPT,NFO
10267394,40107,NIFTY2571026300PE,NIFTY,0,7/10/2025,26300,0.05,75,PE,NFO-OPT,NFO
10266114,40102,NIFTY2571026250CE,NIFTY,0,7/10/2025,26250,0.05,75,CE,NFO-OPT,NFO
10266882,40105,NIFTY2571026250PE,NIFTY,0,7/10/2025,26250,0.05,75,PE,NFO-OPT,NFO
10264322,40095,NIFTY2571026200CE,NIFTY,0,7/10/2025,26200,0.05,75,CE,NFO-OPT,NFO
10265858,40101,NIFTY2571026200PE,NIFTY,0,7/10/2025,26200,0.05,75,PE,NFO-OPT,NFO
10262530,40088,NIFTY2571026150CE,NIFTY,0,7/10/2025,26150,0.05,75,CE,NFO-OPT,NFO
10263554,40092,NIFTY2571026150PE,NIFTY,0,7/10/2025,26150,0.05,75,PE,NFO-OPT,NFO
10262018,40086,NIFTY2571026100CE,NIFTY,0,7/10/2025,26100,0.05,75,CE,NFO-OPT,NFO
10262274,40087,NIFTY2571026100PE,NIFTY,0,7/10/2025,26100,0.05,75,PE,NFO-OPT,NFO
10261250,40083,NIFTY2571026050CE,NIFTY,0,7/10/2025,26050,0.05,75,CE,NFO-OPT,NFO
10248962,40035,NIFTY2571025250CE,NIFTY,0,7/10/2025,25250,0.05,75,CE,NFO-OPT,NFO
10249474,40037,NIFTY2571025250PE,NIFTY,0,7/10/2025,25250,0.05,75,PE,NFO-OPT,NFO
10247938,40031,NIFTY2571025200CE,NIFTY,0,7/10/2025,25200,0.05,75,CE,NFO-OPT,NFO
10248706,40034,NIFTY2571025200PE,NIFTY,0,7/10/2025,25200,0.05,75,PE,NFO-OPT,NFO
10246146,40024,NIFTY2571025150CE,NIFTY,0,7/10/2025,25150,0.05,75,CE,NFO-OPT,NFO
10247682,40030,NIFTY2571025150PE,NIFTY,0,7/10/2025,25150,0.05,75,PE,NFO-OPT,NFO
10245634,40022,NIFTY2571025100CE,NIFTY,0,7/10/2025,25100,0.05,75,CE,NFO-OPT,NFO
10245890,40023,NIFTY2571025100PE,NIFTY,0,7/10/2025,25100,0.05,75,PE,NFO-OPT,NFO
10245122,40020,NIFTY2571025050CE,NIFTY,0,7/10/2025,25050,0.05,75,CE,NFO-OPT,NFO
10245378,40021,NIFTY2571025050PE,NIFTY,0,7/10/2025,25050,0.05,75,PE,NFO-OPT,NFO
10243842,40015,NIFTY2571025000CE,NIFTY,0,7/10/2025,25000,0.05,75,CE,NFO-OPT,NFO
10244866,40019,NIFTY2571025000PE,NIFTY,0,7/10/2025,25000,0.05,75,PE,NFO-OPT,NFO
10242562,40010,NIFTY2571024950CE,NIFTY,0,7/10/2025,24950,0.05,75,CE,NFO-OPT,NFO
10243586,40014,NIFTY2571024950PE,NIFTY,0,7/10/2025,24950,0.05,75,PE,NFO-OPT,NFO
10242050,40008,NIFTY2571024900CE,NIFTY,0,7/10/2025,24900,0.05,75,CE,NFO-OPT,NFO
10242306,40009,NIFTY2571024900PE,NIFTY,0,7/10/2025,24900,0.05,75,PE,NFO-OPT,NFO
10241026,40004,NIFTY2571024850CE,NIFTY,0,7/10/2025,24850,0.05,75,CE,NFO-OPT,NFO
10241794,40007,NIFTY2571024850PE,NIFTY,0,7/10/2025,24850,0.05,75,PE,NFO-OPT,NFO
10240514,40002,NIFTY2571024800CE,NIFTY,0,7/10/2025,24800,0.05,75,CE,NFO-OPT,NFO
10240770,40003,NIFTY2571024800PE,NIFTY,0,7/10/2025,24800,0.05,75,PE,NFO-OPT,NFO
10238978,39996,NIFTY2571024750CE,NIFTY,0,7/10/2025,24750,0.05,75,CE,NFO-OPT,NFO
10240258,40001,NIFTY2571024750PE,NIFTY,0,7/10/2025,24750,0.05,75,PE,NFO-OPT,NFO
10238466,39994,NIFTY2571024700CE,NIFTY,0,7/10/2025,24700,0.05,75,CE,NFO-OPT,NFO
10238722,39995,NIFTY2571024700PE,NIFTY,0,7/10/2025,24700,0.05,75,PE,NFO-OPT,NFO
10236162,39985,NIFTY2571024650CE,NIFTY,0,7/10/2025,24650,0.05,75,CE,NFO-OPT,NFO
10238210,39993,NIFTY2571024650PE,NIFTY,0,7/10/2025,24650,0.05,75,PE,NFO-OPT,NFO
10235650,39983,NIFTY2571024600CE,NIFTY,0,7/10/2025,24600,0.05,75,CE,NFO-OPT,NFO
10235906,39984,NIFTY2571024600PE,NIFTY,0,7/10/2025,24600,0.05,75,PE,NFO-OPT,NFO
10232834,39972,NIFTY2571024550CE,NIFTY,0,7/10/2025,24550,0.05,75,CE,NFO-OPT,NFO
10235138,39981,NIFTY2571024550PE,NIFTY,0,7/10/2025,24550,0.05,75,PE,NFO-OPT,NFO
10232322,39970,NIFTY2571024500CE,NIFTY,0,7/10/2025,24500,0.05,75,CE,NFO-OPT,NFO
10232578,39971,NIFTY2571024500PE,NIFTY,0,7/10/2025,24500,0.05,75,PE,NFO-OPT,NFO
10231810,39968,NIFTY2571024450CE,NIFTY,0,7/10/2025,24450,0.05,75,CE,NFO-OPT,NFO
10232066,39969,NIFTY2571024450PE,NIFTY,0,7/10/2025,24450,0.05,75,PE,NFO-OPT,NFO
10231298,39966,NIFTY2571024400CE,NIFTY,0,7/10/2025,24400,0.05,75,CE,NFO-OPT,NFO
10231554,39967,NIFTY2571024400PE,NIFTY,0,7/10/2025,24400,0.05,75,PE,NFO-OPT,NFO
10230786,39964,NIFTY2571024350CE,NIFTY,0,7/10/2025,24350,0.05,75,CE,NFO-OPT,NFO
10231042,39965,NIFTY2571024350PE,NIFTY,0,7/10/2025,24350,0.05,75,PE,NFO-OPT,NFO
10227970,39953,NIFTY2571024300CE,NIFTY,0,7/10/2025,24300,0.05,75,CE,NFO-OPT,NFO
10230530,39963,NIFTY2571024300PE,NIFTY,0,7/10/2025,24300,0.05,75,PE,NFO-OPT,NFO
10227202,39950,NIFTY2571024250CE,NIFTY,0,7/10/2025,24250,0.05,75,CE,NFO-OPT,NFO
10227714,39952,NIFTY2571024250PE,NIFTY,0,7/10/2025,24250,0.05,75,PE,NFO-OPT,NFO
10226178,39946,NIFTY2571024200CE,NIFTY,0,7/10/2025,24200,0.05,75,CE,NFO-OPT,NFO
10226690,39948,NIFTY2571024200PE,NIFTY,0,7/10/2025,24200,0.05,75,PE,NFO-OPT,NFO
10225666,39944,NIFTY2571024150CE,NIFTY,0,7/10/2025,24150,0.05,75,CE,NFO-OPT,NFO
10225922,39945,NIFTY2571024150PE,NIFTY,0,7/10/2025,24150,0.05,75,PE,NFO-OPT,NFO
10225154,39942,NIFTY2571024100CE,NIFTY,0,7/10/2025,24100,0.05,75,CE,NFO-OPT,NFO
10225410,39943,NIFTY2571024100PE,NIFTY,0,7/10/2025,24100,0.05,75,PE,NFO-OPT,NFO
10224642,39940,NIFTY2571024050CE,NIFTY,0,7/10/2025,24050,0.05,75,CE,NFO-OPT,NFO
10224898,39941,NIFTY2571024050PE,NIFTY,0,7/10/2025,24050,0.05,75,PE,NFO-OPT,NFO
10223106,39934,NIFTY2571024000CE,NIFTY,0,7/10/2025,24000,0.05,75,CE,NFO-OPT,NFO
10224386,39939,NIFTY2571024000PE,NIFTY,0,7/10/2025,24000,0.05,75,PE,NFO-OPT,NFO
10222594,39932,NIFTY2571023950CE,NIFTY,0,7/10/2025,23950,0.05,75,CE,NFO-OPT,NFO
10222850,39933,NIFTY2571023950PE,NIFTY,0,7/10/2025,23950,0.05,75,PE,NFO-OPT,NFO
10222082,39930,NIFTY2571023900CE,NIFTY,0,7/10/2025,23900,0.05,75,CE,NFO-OPT,NFO
10222338,39931,NIFTY2571023900PE,NIFTY,0,7/10/2025,23900,0.05,75,PE,NFO-OPT,NFO
10220034,39922,NIFTY2571023850CE,NIFTY,0,7/10/2025,23850,0.05,75,CE,NFO-OPT,NFO
10221826,39929,NIFTY2571023850PE,NIFTY,0,7/10/2025,23850,0.05,75,PE,NFO-OPT,NFO
10219522,39920,NIFTY2571023800CE,NIFTY,0,7/10/2025,23800,0.05,75,CE,NFO-OPT,NFO
10219778,39921,NIFTY2571023800PE,NIFTY,0,7/10/2025,23800,0.05,75,PE,NFO-OPT,NFO
10218754,39917,NIFTY2571023750CE,NIFTY,0,7/10/2025,23750,0.05,75,CE,NFO-OPT,NFO
10219266,39919,NIFTY2571023750PE,NIFTY,0,7/10/2025,23750,0.05,75,PE,NFO-OPT,NFO
10217986,39914,NIFTY2571023700CE,NIFTY,0,7/10/2025,23700,0.05,75,CE,NFO-OPT,NFO
10218498,39916,NIFTY2571023700PE,NIFTY,0,7/10/2025,23700,0.05,75,PE,NFO-OPT,NFO
10215938,39906,NIFTY2571023650CE,NIFTY,0,7/10/2025,23650,0.05,75,CE,NFO-OPT,NFO
10217730,39913,NIFTY2571023650PE,NIFTY,0,7/10/2025,23650,0.05,75,PE,NFO-OPT,NFO
10215426,39904,NIFTY2571023600CE,NIFTY,0,7/10/2025,23600,0.05,75,CE,NFO-OPT,NFO
10215682,39905,NIFTY2571023600PE,NIFTY,0,7/10/2025,23600,0.05,75,PE,NFO-OPT,NFO
10214402,39900,NIFTY2571023550CE,NIFTY,0,7/10/2025,23550,0.05,75,CE,NFO-OPT,NFO
10215170,39903,NIFTY2571023550PE,NIFTY,0,7/10/2025,23550,0.05,75,PE,NFO-OPT,NFO
10213890,39898,NIFTY2571023500CE,NIFTY,0,7/10/2025,23500,0.05,75,CE,NFO-OPT,NFO
10214146,39899,NIFTY2571023500PE,NIFTY,0,7/10/2025,23500,0.05,75,PE,NFO-OPT,NFO
10212866,39894,NIFTY2571023450CE,NIFTY,0,7/10/2025,23450,0.05,75,CE,NFO-OPT,NFO
10213634,39897,NIFTY2571023450PE,NIFTY,0,7/10/2025,23450,0.05,75,PE,NFO-OPT,NFO
10211842,39890,NIFTY2571023400CE,NIFTY,0,7/10/2025,23400,0.05,75,CE,NFO-OPT,NFO
10212098,39891,NIFTY2571023400PE,NIFTY,0,7/10/2025,23400,0.05,75,PE,NFO-OPT,NFO
10210306,39884,NIFTY2571023350CE,NIFTY,0,7/10/2025,23350,0.05,75,CE,NFO-OPT,NFO
10210562,39885,NIFTY2571023350PE,NIFTY,0,7/10/2025,23350,0.05,75,PE,NFO-OPT,NFO
10209794,39882,NIFTY2571023300CE,NIFTY,0,7/10/2025,23300,0.05,75,CE,NFO-OPT,NFO
10210050,39883,NIFTY2571023300PE,NIFTY,0,7/10/2025,23300,0.05,75,PE,NFO-OPT,NFO
10209282,39880,NIFTY2571023250CE,NIFTY,0,7/10/2025,23250,0.05,75,CE,NFO-OPT,NFO
10209538,39881,NIFTY2571023250PE,NIFTY,0,7/10/2025,23250,0.05,75,PE,NFO-OPT,NFO
10201602,39850,NIFTY2571023200CE,NIFTY,0,7/10/2025,23200,0.05,75,CE,NFO-OPT,NFO
10201858,39851,NIFTY2571023200PE,NIFTY,0,7/10/2025,23200,0.05,75,PE,NFO-OPT,NFO
10201090,39848,NIFTY2571023150CE,NIFTY,0,7/10/2025,23150,0.05,75,CE,NFO-OPT,NFO
10201346,39849,NIFTY2571023150PE,NIFTY,0,7/10/2025,23150,0.05,75,PE,NFO-OPT,NFO
10200066,39844,NIFTY2571023100CE,NIFTY,0,7/10/2025,23100,0.05,75,CE,NFO-OPT,NFO
10200834,39847,NIFTY2571023100PE,NIFTY,0,7/10/2025,23100,0.05,75,PE,NFO-OPT,NFO
10199042,39840,NIFTY2571023050CE,NIFTY,0,7/10/2025,23050,0.05,75,CE,NFO-OPT,NFO
10199810,39843,NIFTY2571023050PE,NIFTY,0,7/10/2025,23050,0.05,75,PE,NFO-OPT,NFO
10198530,39838,NIFTY2571023000CE,NIFTY,0,7/10/2025,23000,0.05,75,CE,NFO-OPT,NFO
10198786,39839,NIFTY2571023000PE,NIFTY,0,7/10/2025,23000,0.05,75,PE,NFO-OPT,NFO
10198018,39836,NIFTY2571022950CE,NIFTY,0,7/10/2025,22950,0.05,75,CE,NFO-OPT,NFO
10198274,39837,NIFTY2571022950PE,NIFTY,0,7/10/2025,22950,0.05,75,PE,NFO-OPT,NFO
12111362,47310,NIFTY2571725650CE,NIFTY,0,7/17/2025,25650,0.05,75,CE,NFO-OPT,NFO
12111618,47311,NIFTY2571725650PE,NIFTY,0,7/17/2025,25650,0.05,75,PE,NFO-OPT,NFO
12110850,47308,NIFTY2571725600CE,NIFTY,0,7/17/2025,25600,0.05,75,CE,NFO-OPT,NFO
12111106,47309,NIFTY2571725600PE,NIFTY,0,7/17/2025,25600,0.05,75,PE,NFO-OPT,NFO
12112130,47313,NIFTY2571725700CE,NIFTY,0,7/17/2025,25700,0.05,75,CE,NFO-OPT,NFO
12112386,47314,NIFTY2571725700PE,NIFTY,0,7/17/2025,25700,0.05,75,PE,NFO-OPT,NFO
12109570,47303,NIFTY2571725550CE,NIFTY,0,7/17/2025,25550,0.05,75,CE,NFO-OPT,NFO
12110338,47306,NIFTY2571725550PE,NIFTY,0,7/17/2025,25550,0.05,75,PE,NFO-OPT,NFO
12112642,47315,NIFTY2571725750CE,NIFTY,0,7/17/2025,25750,0.05,75,CE,NFO-OPT,NFO
12112898,47316,NIFTY2571725750PE,NIFTY,0,7/17/2025,25750,0.05,75,PE,NFO-OPT,NFO
12109058,47301,NIFTY2571725500CE,NIFTY,0,7/17/2025,25500,0.05,75,CE,NFO-OPT,NFO
12109314,47302,NIFTY2571725500PE,NIFTY,0,7/17/2025,25500,0.05,75,PE,NFO-OPT,NFO
12113154,47317,NIFTY2571725800CE,NIFTY,0,7/17/2025,25800,0.05,75,CE,NFO-OPT,NFO
12116994,47332,NIFTY2571725800PE,NIFTY,0,7/17/2025,25800,0.05,75,PE,NFO-OPT,NFO
12108546,47299,NIFTY2571725450CE,NIFTY,0,7/17/2025,25450,0.05,75,CE,NFO-OPT,NFO
12108802,47300,NIFTY2571725450PE,NIFTY,0,7/17/2025,25450,0.05,75,PE,NFO-OPT,NFO
12117250,47333,NIFTY2571725850CE,NIFTY,0,7/17/2025,25850,0.05,75,CE,NFO-OPT,NFO
12117506,47334,NIFTY2571725850PE,NIFTY,0,7/17/2025,25850,0.05,75,PE,NFO-OPT,NFO
12108034,47297,NIFTY2571725400CE,NIFTY,0,7/17/2025,25400,0.05,75,CE,NFO-OPT,NFO
12108290,47298,NIFTY2571725400PE,NIFTY,0,7/17/2025,25400,0.05,75,PE,NFO-OPT,NFO
12117762,47335,NIFTY2571725900CE,NIFTY,0,7/17/2025,25900,0.05,75,CE,NFO-OPT,NFO
12118018,47336,NIFTY2571725900PE,NIFTY,0,7/17/2025,25900,0.05,75,PE,NFO-OPT,NFO
12107522,47295,NIFTY2571725350CE,NIFTY,0,7/17/2025,25350,0.05,75,CE,NFO-OPT,NFO
12107778,47296,NIFTY2571725350PE,NIFTY,0,7/17/2025,25350,0.05,75,PE,NFO-OPT,NFO
12118274,47337,NIFTY2571725950CE,NIFTY,0,7/17/2025,25950,0.05,75,CE,NFO-OPT,NFO
12119298,47341,NIFTY2571725950PE,NIFTY,0,7/17/2025,25950,0.05,75,PE,NFO-OPT,NFO
12107010,47293,NIFTY2571725300CE,NIFTY,0,7/17/2025,25300,0.05,75,CE,NFO-OPT,NFO
12107266,47294,NIFTY2571725300PE,NIFTY,0,7/17/2025,25300,0.05,75,PE,NFO-OPT,NFO
12119554,47342,NIFTY2571726000CE,NIFTY,0,7/17/2025,26000,0.05,75,CE,NFO-OPT,NFO
12122370,47353,NIFTY2571726000PE,NIFTY,0,7/17/2025,26000,0.05,75,PE,NFO-OPT,NFO
12123138,47356,NIFTY2571726050PE,NIFTY,0,7/17/2025,26050,0.05,75,PE,NFO-OPT,NFO
12139522,47420,NIFTY2571727400CE,NIFTY,0,7/17/2025,27400,0.05,75,CE,NFO-OPT,NFO
12139778,47421,NIFTY2571727400PE,NIFTY,0,7/17/2025,27400,0.05,75,PE,NFO-OPT,NFO
12138754,47417,NIFTY2571727350CE,NIFTY,0,7/17/2025,27350,0.05,75,CE,NFO-OPT,NFO
12139266,47419,NIFTY2571727350PE,NIFTY,0,7/17/2025,27350,0.05,75,PE,NFO-OPT,NFO
12138242,47415,NIFTY2571727300CE,NIFTY,0,7/17/2025,27300,0.05,75,CE,NFO-OPT,NFO
12138498,47416,NIFTY2571727300PE,NIFTY,0,7/17/2025,27300,0.05,75,PE,NFO-OPT,NFO
12137474,47412,NIFTY2571727250CE,NIFTY,0,7/17/2025,27250,0.05,75,CE,NFO-OPT,NFO
12137986,47414,NIFTY2571727250PE,NIFTY,0,7/17/2025,27250,0.05,75,PE,NFO-OPT,NFO
12136962,47410,NIFTY2571727200CE,NIFTY,0,7/17/2025,27200,0.05,75,CE,NFO-OPT,NFO
12137218,47411,NIFTY2571727200PE,NIFTY,0,7/17/2025,27200,0.05,75,PE,NFO-OPT,NFO
12136450,47408,NIFTY2571727150CE,NIFTY,0,7/17/2025,27150,0.05,75,CE,NFO-OPT,NFO
12136706,47409,NIFTY2571727150PE,NIFTY,0,7/17/2025,27150,0.05,75,PE,NFO-OPT,NFO
12135938,47406,NIFTY2571727100CE,NIFTY,0,7/17/2025,27100,0.05,75,CE,NFO-OPT,NFO
12136194,47407,NIFTY2571727100PE,NIFTY,0,7/17/2025,27100,0.05,75,PE,NFO-OPT,NFO
12134914,47402,NIFTY2571727050CE,NIFTY,0,7/17/2025,27050,0.05,75,CE,NFO-OPT,NFO
12135170,47403,NIFTY2571727050PE,NIFTY,0,7/17/2025,27050,0.05,75,PE,NFO-OPT,NFO
12134402,47400,NIFTY2571727000CE,NIFTY,0,7/17/2025,27000,0.05,75,CE,NFO-OPT,NFO
12134658,47401,NIFTY2571727000PE,NIFTY,0,7/17/2025,27000,0.05,75,PE,NFO-OPT,NFO
12133378,47396,NIFTY2571726950CE,NIFTY,0,7/17/2025,26950,0.05,75,CE,NFO-OPT,NFO
12133634,47397,NIFTY2571726950PE,NIFTY,0,7/17/2025,26950,0.05,75,PE,NFO-OPT,NFO
12132866,47394,NIFTY2571726900CE,NIFTY,0,7/17/2025,26900,0.05,75,CE,NFO-OPT,NFO
12133122,47395,NIFTY2571726900PE,NIFTY,0,7/17/2025,26900,0.05,75,PE,NFO-OPT,NFO
12132354,47392,NIFTY2571726850CE,NIFTY,0,7/17/2025,26850,0.05,75,CE,NFO-OPT,NFO
12132610,47393,NIFTY2571726850PE,NIFTY,0,7/17/2025,26850,0.05,75,PE,NFO-OPT,NFO
12131330,47388,NIFTY2571726800CE,NIFTY,0,7/17/2025,26800,0.05,75,CE,NFO-OPT,NFO
12132098,47391,NIFTY2571726800PE,NIFTY,0,7/17/2025,26800,0.05,75,PE,NFO-OPT,NFO
12130818,47386,NIFTY2571726750CE,NIFTY,0,7/17/2025,26750,0.05,75,CE,NFO-OPT,NFO
12131074,47387,NIFTY2571726750PE,NIFTY,0,7/17/2025,26750,0.05,75,PE,NFO-OPT,NFO
12129794,47382,NIFTY2571726700CE,NIFTY,0,7/17/2025,26700,0.05,75,CE,NFO-OPT,NFO
12130050,47383,NIFTY2571726700PE,NIFTY,0,7/17/2025,26700,0.05,75,PE,NFO-OPT,NFO
12129282,47380,NIFTY2571726650CE,NIFTY,0,7/17/2025,26650,0.05,75,CE,NFO-OPT,NFO
12129538,47381,NIFTY2571726650PE,NIFTY,0,7/17/2025,26650,0.05,75,PE,NFO-OPT,NFO
12128770,47378,NIFTY2571726600CE,NIFTY,0,7/17/2025,26600,0.05,75,CE,NFO-OPT,NFO
12129026,47379,NIFTY2571726600PE,NIFTY,0,7/17/2025,26600,0.05,75,PE,NFO-OPT,NFO
12128258,47376,NIFTY2571726550CE,NIFTY,0,7/17/2025,26550,0.05,75,CE,NFO-OPT,NFO
12128514,47377,NIFTY2571726550PE,NIFTY,0,7/17/2025,26550,0.05,75,PE,NFO-OPT,NFO
12127746,47374,NIFTY2571726500CE,NIFTY,0,7/17/2025,26500,0.05,75,CE,NFO-OPT,NFO
12128002,47375,NIFTY2571726500PE,NIFTY,0,7/17/2025,26500,0.05,75,PE,NFO-OPT,NFO
12127234,47372,NIFTY2571726450CE,NIFTY,0,7/17/2025,26450,0.05,75,CE,NFO-OPT,NFO
12127490,47373,NIFTY2571726450PE,NIFTY,0,7/17/2025,26450,0.05,75,PE,NFO-OPT,NFO
12126722,47370,NIFTY2571726400CE,NIFTY,0,7/17/2025,26400,0.05,75,CE,NFO-OPT,NFO
12126978,47371,NIFTY2571726400PE,NIFTY,0,7/17/2025,26400,0.05,75,PE,NFO-OPT,NFO
12126210,47368,NIFTY2571726350CE,NIFTY,0,7/17/2025,26350,0.05,75,CE,NFO-OPT,NFO
12126466,47369,NIFTY2571726350PE,NIFTY,0,7/17/2025,26350,0.05,75,PE,NFO-OPT,NFO
12125698,47366,NIFTY2571726300CE,NIFTY,0,7/17/2025,26300,0.05,75,CE,NFO-OPT,NFO
12125954,47367,NIFTY2571726300PE,NIFTY,0,7/17/2025,26300,0.05,75,PE,NFO-OPT,NFO
12125186,47364,NIFTY2571726250CE,NIFTY,0,7/17/2025,26250,0.05,75,CE,NFO-OPT,NFO
12125442,47365,NIFTY2571726250PE,NIFTY,0,7/17/2025,26250,0.05,75,PE,NFO-OPT,NFO
12124674,47362,NIFTY2571726200CE,NIFTY,0,7/17/2025,26200,0.05,75,CE,NFO-OPT,NFO
12124930,47363,NIFTY2571726200PE,NIFTY,0,7/17/2025,26200,0.05,75,PE,NFO-OPT,NFO
12123906,47359,NIFTY2571726150CE,NIFTY,0,7/17/2025,26150,0.05,75,CE,NFO-OPT,NFO
12124418,47361,NIFTY2571726150PE,NIFTY,0,7/17/2025,26150,0.05,75,PE,NFO-OPT,NFO
12123394,47357,NIFTY2571726100CE,NIFTY,0,7/17/2025,26100,0.05,75,CE,NFO-OPT,NFO
12123650,47358,NIFTY2571726100PE,NIFTY,0,7/17/2025,26100,0.05,75,PE,NFO-OPT,NFO
12122882,47355,NIFTY2571726050CE,NIFTY,0,7/17/2025,26050,0.05,75,CE,NFO-OPT,NFO
12105986,47289,NIFTY2571725250CE,NIFTY,0,7/17/2025,25250,0.05,75,CE,NFO-OPT,NFO
12106754,47292,NIFTY2571725250PE,NIFTY,0,7/17/2025,25250,0.05,75,PE,NFO-OPT,NFO
12105474,47287,NIFTY2571725200CE,NIFTY,0,7/17/2025,25200,0.05,75,CE,NFO-OPT,NFO
12105730,47288,NIFTY2571725200PE,NIFTY,0,7/17/2025,25200,0.05,75,PE,NFO-OPT,NFO
12104194,47282,NIFTY2571725150CE,NIFTY,0,7/17/2025,25150,0.05,75,CE,NFO-OPT,NFO
12105218,47286,NIFTY2571725150PE,NIFTY,0,7/17/2025,25150,0.05,75,PE,NFO-OPT,NFO
12103682,47280,NIFTY2571725100CE,NIFTY,0,7/17/2025,25100,0.05,75,CE,NFO-OPT,NFO
12103938,47281,NIFTY2571725100PE,NIFTY,0,7/17/2025,25100,0.05,75,PE,NFO-OPT,NFO
12102914,47277,NIFTY2571725050CE,NIFTY,0,7/17/2025,25050,0.05,75,CE,NFO-OPT,NFO
12103426,47279,NIFTY2571725050PE,NIFTY,0,7/17/2025,25050,0.05,75,PE,NFO-OPT,NFO
12102402,47275,NIFTY2571725000CE,NIFTY,0,7/17/2025,25000,0.05,75,CE,NFO-OPT,NFO
12102658,47276,NIFTY2571725000PE,NIFTY,0,7/17/2025,25000,0.05,75,PE,NFO-OPT,NFO
12101890,47273,NIFTY2571724950CE,NIFTY,0,7/17/2025,24950,0.05,75,CE,NFO-OPT,NFO
12102146,47274,NIFTY2571724950PE,NIFTY,0,7/17/2025,24950,0.05,75,PE,NFO-OPT,NFO
12100866,47269,NIFTY2571724900CE,NIFTY,0,7/17/2025,24900,0.05,75,CE,NFO-OPT,NFO
12101122,47270,NIFTY2571724900PE,NIFTY,0,7/17/2025,24900,0.05,75,PE,NFO-OPT,NFO
12100354,47267,NIFTY2571724850CE,NIFTY,0,7/17/2025,24850,0.05,75,CE,NFO-OPT,NFO
12100610,47268,NIFTY2571724850PE,NIFTY,0,7/17/2025,24850,0.05,75,PE,NFO-OPT,NFO
12099842,47265,NIFTY2571724800CE,NIFTY,0,7/17/2025,24800,0.05,75,CE,NFO-OPT,NFO
12100098,47266,NIFTY2571724800PE,NIFTY,0,7/17/2025,24800,0.05,75,PE,NFO-OPT,NFO
12099330,47263,NIFTY2571724750CE,NIFTY,0,7/17/2025,24750,0.05,75,CE,NFO-OPT,NFO
12099586,47264,NIFTY2571724750PE,NIFTY,0,7/17/2025,24750,0.05,75,PE,NFO-OPT,NFO
12098818,47261,NIFTY2571724700CE,NIFTY,0,7/17/2025,24700,0.05,75,CE,NFO-OPT,NFO
12099074,47262,NIFTY2571724700PE,NIFTY,0,7/17/2025,24700,0.05,75,PE,NFO-OPT,NFO
12098306,47259,NIFTY2571724650CE,NIFTY,0,7/17/2025,24650,0.05,75,CE,NFO-OPT,NFO
12098562,47260,NIFTY2571724650PE,NIFTY,0,7/17/2025,24650,0.05,75,PE,NFO-OPT,NFO
12095234,47247,NIFTY2571724600CE,NIFTY,0,7/17/2025,24600,0.05,75,CE,NFO-OPT,NFO
