instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13659650,53358,JSWENERGY25JULFUT,JSWENERGY,0,7/31/2025,0,0.05,1000,FUT,NFO-FUT,NFO
16542466,64619,JSWENERGY25AUGFUT,JSWENERGY,0,8/28/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13659906,53359,JSWSTEEL25JULFUT,JSWSTEEL,0,7/31/2025,0,0.05,675,FUT,NFO-FUT,NFO
16542722,64620,JSWSTEEL25AUGFUT,JSWSTEEL,0,8/28/2025,0,0.05,675,FUT,NFO-FUT,NFO
13661698,53366,JUBLFOOD25JULFUT,JUBLFOOD,0,7/31/2025,0,0.05,1250,FUT,NFO-FUT,NFO
16542978,64621,JUBLFOOD25AUGFUT,JUBLFOOD,0,8/28/2025,0,0.05,1250,FUT,NFO-FUT,NFO
13661954,53367,KALYANKJIL25JULFUT,KALYANKJIL,0,7/31/2025,0,0.05,1175,FUT,NFO-FUT,NFO
16543234,64622,KALYANKJIL25AUGFUT,KALYANKJIL,0,8/28/2025,0,0.05,1175,FUT,NFO-FUT,NFO
16543746,64624,KAYNES25JULFUT,KAYNES,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16544002,64625,KAYNES25AUGFUT,KAYNES,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13662210,53368,KEI25JULFUT,KEI,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16544258,64626,KEI25AUGFUT,KEI,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13641218,53286,KFINTECH25JULFUT,KFINTECH,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
13641474,53287,KFINTECH25AUGFUT,KFINTECH,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13662466,53369,KOTAKBANK25JULFUT,KOTAKBANK,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
16544514,64627,KOTAKBANK25AUGFUT,KOTAKBANK,0,8/28/2025,0,0.1,400,FUT,NFO-FUT,NFO
13662722,53370,KPITTECH25JULFUT,KPITTECH,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
16544770,64628,KPITTECH25AUGFUT,KPITTECH,0,8/28/2025,0,0.1,400,FUT,NFO-FUT,NFO
13662978,53371,LAURUSLABS25JULFUT,LAURUSLABS,0,7/31/2025,0,0.05,1700,FUT,NFO-FUT,NFO
16545026,64629,LAURUSLABS25AUGFUT,LAURUSLABS,0,8/28/2025,0,0.05,1700,FUT,NFO-FUT,NFO
13663234,53372,LICHSGFIN25JULFUT,LICHSGFIN,0,7/31/2025,0,0.05,1000,FUT,NFO-FUT,NFO
16545282,64630,LICHSGFIN25AUGFUT,LICHSGFIN,0,8/28/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13663490,53373,LICI25JULFUT,LICI,0,7/31/2025,0,0.05,700,FUT,NFO-FUT,NFO
16545538,64631,LICI25AUGFUT,LICI,0,8/28/2025,0,0.05,700,FUT,NFO-FUT,NFO
13663746,53374,LODHA25JULFUT,LODHA,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
16545794,64632,LODHA25AUGFUT,LODHA,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13664002,53375,LT25JULFUT,LT,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16546050,64633,LT25AUGFUT,LT,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13664258,53376,LTF25JULFUT,LTF,0,7/31/2025,0,0.01,4462,FUT,NFO-FUT,NFO
16546306,64634,LTF25AUGFUT,LTF,0,8/28/2025,0,0.01,4462,FUT,NFO-FUT,NFO
13664514,53377,LTIM25JULFUT,LTIM,0,7/31/2025,0,0.5,150,FUT,NFO-FUT,NFO
16546562,64635,LTIM25AUGFUT,LTIM,0,8/28/2025,0,0.5,150,FUT,NFO-FUT,NFO
13664770,53378,LUPIN25JULFUT,LUPIN,0,7/31/2025,0,0.1,425,FUT,NFO-FUT,NFO
16546818,64636,LUPIN25AUGFUT,LUPIN,0,8/28/2025,0,0.1,425,FUT,NFO-FUT,NFO
13665026,53379,M&M25JULFUT,M&M,0,7/31/2025,0,0.1,200,FUT,NFO-FUT,NFO
16547074,64637,M&M25AUGFUT,M&M,0,8/28/2025,0,0.1,200,FUT,NFO-FUT,NFO
13665282,53380,M&MFIN25JULFUT,M&MFIN,0,7/31/2025,0,0.05,2056,FUT,NFO-FUT,NFO
13665538,53381,MANAPPURAM25JULFUT,MANAPPURAM,0,7/31/2025,0,0.01,3000,FUT,NFO-FUT,NFO
16613634,64897,MANAPPURAM25AUGFUT,MANAPPURAM,0,8/28/2025,0,0.01,3000,FUT,NFO-FUT,NFO
16614658,64901,MANKIND25JULFUT,MANKIND,0,7/31/2025,0,0.1,225,FUT,NFO-FUT,NFO
16614914,64902,MANKIND25AUGFUT,MANKIND,0,8/28/2025,0,0.1,225,FUT,NFO-FUT,NFO
13665794,53382,MARICO25JULFUT,MARICO,0,7/31/2025,0,0.05,1200,FUT,NFO-FUT,NFO
16615170,64903,MARICO25AUGFUT,MARICO,0,8/28/2025,0,0.05,1200,FUT,NFO-FUT,NFO
13666050,53383,MARUTI25JULFUT,MARUTI,0,7/31/2025,0,1,50,FUT,NFO-FUT,NFO
16615426,64904,MARUTI25AUGFUT,MARUTI,0,8/28/2025,0,1,50,FUT,NFO-FUT,NFO
13666306,53384,MAXHEALTH25JULFUT,MAXHEALTH,0,7/31/2025,0,0.1,525,FUT,NFO-FUT,NFO
16615682,64905,MAXHEALTH25AUGFUT,MAXHEALTH,0,8/28/2025,0,0.1,525,FUT,NFO-FUT,NFO
16616194,64907,MAZDOCK25JULFUT,MAZDOCK,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16616450,64908,MAZDOCK25AUGFUT,MAZDOCK,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13666562,53385,MCX25JULFUT,MCX,0,7/31/2025,0,0.5,125,FUT,NFO-FUT,NFO
16624130,64938,MCX25AUGFUT,MCX,0,8/28/2025,0,0.5,125,FUT,NFO-FUT,NFO
13666818,53386,MFSL25JULFUT,MFSL,0,7/31/2025,0,0.1,800,FUT,NFO-FUT,NFO
16624386,64939,MFSL25AUGFUT,MFSL,0,8/28/2025,0,0.1,800,FUT,NFO-FUT,NFO
13667074,53387,MGL25JULFUT,MGL,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
13623042,53215,MIDCPNIFTY25JULFUT,MIDCPNIFTY,0,7/31/2025,0,0.05,140,FUT,NFO-FUT,NFO
16410114,64102,MIDCPNIFTY25AUGFUT,MIDCPNIFTY,0,8/28/2025,0,0.05,140,FUT,NFO-FUT,NFO
13667330,53388,MOTHERSON25JULFUT,MOTHERSON,0,7/31/2025,0,0.01,4100,FUT,NFO-FUT,NFO
16625154,64942,MOTHERSON25AUGFUT,MOTHERSON,0,8/28/2025,0,0.01,4100,FUT,NFO-FUT,NFO
13667586,53389,MPHASIS25JULFUT,MPHASIS,0,7/31/2025,0,0.1,275,FUT,NFO-FUT,NFO
16625410,64943,MPHASIS25AUGFUT,MPHASIS,0,8/28/2025,0,0.1,275,FUT,NFO-FUT,NFO
13667842,53390,MUTHOOTFIN25JULFUT,MUTHOOTFIN,0,7/31/2025,0,0.1,275,FUT,NFO-FUT,NFO
16625666,64944,MUTHOOTFIN25AUGFUT,MUTHOOTFIN,0,8/28/2025,0,0.1,275,FUT,NFO-FUT,NFO
13668098,53391,NATIONALUM25JULFUT,NATIONALUM,0,7/31/2025,0,0.01,3750,FUT,NFO-FUT,NFO
16626946,64949,NATIONALUM25AUGFUT,NATIONALUM,0,8/28/2025,0,0.01,3750,FUT,NFO-FUT,NFO
13668354,53392,NAUKRI25JULFUT,NAUKRI,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16627202,64950,NAUKRI25AUGFUT,NAUKRI,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13668610,53393,NBCC25JULFUT,NBCC,0,7/31/2025,0,0.01,6500,FUT,NFO-FUT,NFO
16627458,64951,NBCC25AUGFUT,NBCC,0,8/28/2025,0,0.01,6500,FUT,NFO-FUT,NFO
13668866,53394,NCC25JULFUT,NCC,0,7/31/2025,0,0.01,2700,FUT,NFO-FUT,NFO
16627714,64952,NCC25AUGFUT,NCC,0,8/28/2025,0,0.01,2700,FUT,NFO-FUT,NFO
13669122,53395,NESTLEIND25JULFUT,NESTLEIND,0,7/31/2025,0,0.1,250,FUT,NFO-FUT,NFO
16627970,64953,NESTLEIND25AUGFUT,NESTLEIND,0,8/28/2025,0,0.1,250,FUT,NFO-FUT,NFO
13669378,53396,NHPC25JULFUT,NHPC,0,7/31/2025,0,0.01,6400,FUT,NFO-FUT,NFO
16628226,64954,NHPC25AUGFUT,NHPC,0,8/28/2025,0,0.01,6400,FUT,NFO-FUT,NFO
13623554,53217,NIFTYNXT5025JULFUT,NIFTYNXT50,0,7/31/2025,0,0.2,25,FUT,NFO-FUT,NFO
16410626,64104,NIFTYNXT5025AUGFUT,NIFTYNXT50,0,8/28/2025,0,0.2,25,FUT,NFO-FUT,NFO
13669634,53397,NMDC25JULFUT,NMDC,0,7/31/2025,0,0.01,13500,FUT,NFO-FUT,NFO
16629506,64959,NMDC25AUGFUT,NMDC,0,8/28/2025,0,0.01,13500,FUT,NFO-FUT,NFO
13669890,53398,NTPC25JULFUT,NTPC,0,7/31/2025,0,0.05,1500,FUT,NFO-FUT,NFO
16630274,64962,NTPC25AUGFUT,NTPC,0,8/28/2025,0,0.05,1500,FUT,NFO-FUT,NFO
13670146,53399,NYKAA25JULFUT,NYKAA,0,7/31/2025,0,0.01,3125,FUT,NFO-FUT,NFO
16630530,64963,NYKAA25AUGFUT,NYKAA,0,8/28/2025,0,0.01,3125,FUT,NFO-FUT,NFO
13670914,53402,OBEROIRLTY25JULFUT,OBEROIRLTY,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16630786,64964,OBEROIRLTY25AUGFUT,OBEROIRLTY,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13671170,53403,OFSS25JULFUT,OFSS,0,7/31/2025,0,0.5,75,FUT,NFO-FUT,NFO
16631042,64965,OFSS25AUGFUT,OFSS,0,8/28/2025,0,0.5,75,FUT,NFO-FUT,NFO
13671426,53404,OIL25JULFUT,OIL,0,7/31/2025,0,0.05,1400,FUT,NFO-FUT,NFO
16631810,64968,OIL25AUGFUT,OIL,0,8/28/2025,0,0.05,1400,FUT,NFO-FUT,NFO
13671682,53405,ONGC25JULFUT,ONGC,0,7/31/2025,0,0.01,2250,FUT,NFO-FUT,NFO
16632066,64969,ONGC25AUGFUT,ONGC,0,8/28/2025,0,0.01,2250,FUT,NFO-FUT,NFO
13671938,53406,PAGEIND25JULFUT,PAGEIND,0,7/31/2025,0,5,15,FUT,NFO-FUT,NFO
16632322,64970,PAGEIND25AUGFUT,PAGEIND,0,8/28/2025,0,5,15,FUT,NFO-FUT,NFO
13672194,53407,PATANJALI25JULFUT,PATANJALI,0,7/31/2025,0,0.1,300,FUT,NFO-FUT,NFO
16632578,64971,PATANJALI25AUGFUT,PATANJALI,0,8/28/2025,0,0.1,300,FUT,NFO-FUT,NFO
13672450,53408,PAYTM25JULFUT,PAYTM,0,7/31/2025,0,0.05,725,FUT,NFO-FUT,NFO
16632834,64972,PAYTM25AUGFUT,PAYTM,0,8/28/2025,0,0.05,725,FUT,NFO-FUT,NFO
13672706,53409,PEL25JULFUT,PEL,0,7/31/2025,0,0.1,750,FUT,NFO-FUT,NFO
13673730,53413,PERSISTENT25JULFUT,PERSISTENT,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16633090,64973,PERSISTENT25AUGFUT,PERSISTENT,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13673986,53414,PETRONET25JULFUT,PETRONET,0,7/31/2025,0,0.05,1800,FUT,NFO-FUT,NFO
16633346,64974,PETRONET25AUGFUT,PETRONET,0,8/28/2025,0,0.05,1800,FUT,NFO-FUT,NFO
13674242,53415,PFC25JULFUT,PFC,0,7/31/2025,0,0.05,1300,FUT,NFO-FUT,NFO
16633602,64975,PFC25AUGFUT,PFC,0,8/28/2025,0,0.05,1300,FUT,NFO-FUT,NFO
13763330,53763,PGEL25JULFUT,PGEL,0,7/31/2025,0,0.05,700,FUT,NFO-FUT,NFO
13763586,53764,PGEL25AUGFUT,PGEL,0,8/28/2025,0,0.05,700,FUT,NFO-FUT,NFO
13674498,53416,PHOENIXLTD25JULFUT,PHOENIXLTD,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16633858,64976,PHOENIXLTD25AUGFUT,PHOENIXLTD,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13675010,53418,PIDILITIND25JULFUT,PIDILITIND,0,7/31/2025,0,0.1,250,FUT,NFO-FUT,NFO
16634114,64977,PIDILITIND25AUGFUT,PIDILITIND,0,8/28/2025,0,0.1,250,FUT,NFO-FUT,NFO
13675266,53419,PIIND25JULFUT,PIIND,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16634370,64978,PIIND25AUGFUT,PIIND,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13675522,53420,PNB25JULFUT,PNB,0,7/31/2025,0,0.01,8000,FUT,NFO-FUT,NFO
16634626,64979,PNB25AUGFUT,PNB,0,8/28/2025,0,0.01,8000,FUT,NFO-FUT,NFO
13675778,53421,PNBHOUSING25JULFUT,PNBHOUSING,0,7/31/2025,0,0.1,650,FUT,NFO-FUT,NFO
16635138,64981,PNBHOUSING25AUGFUT,PNBHOUSING,0,8/28/2025,0,0.1,650,FUT,NFO-FUT,NFO
13676034,53422,POLICYBZR25JULFUT,POLICYBZR,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16635394,64982,POLICYBZR25AUGFUT,POLICYBZR,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13676290,53423,POLYCAB25JULFUT,POLYCAB,0,7/31/2025,0,0.5,125,FUT,NFO-FUT,NFO
16635906,64984,POLYCAB25AUGFUT,POLYCAB,0,8/28/2025,0,0.5,125,FUT,NFO-FUT,NFO
13676546,53424,POONAWALLA25JULFUT,POONAWALLA,0,7/31/2025,0,0.05,1700,FUT,NFO-FUT,NFO
16636162,64985,POONAWALLA25AUGFUT,POONAWALLA,0,8/28/2025,0,0.05,1700,FUT,NFO-FUT,NFO
13676802,53425,POWERGRID25JULFUT,POWERGRID,0,7/31/2025,0,0.05,1900,FUT,NFO-FUT,NFO
16636418,64986,POWERGRID25AUGFUT,POWERGRID,0,8/28/2025,0,0.05,1900,FUT,NFO-FUT,NFO
16636930,64988,PPLPHARMA25JULFUT,PPLPHARMA,0,7/31/2025,0,0.01,2500,FUT,NFO-FUT,NFO
16637186,64989,PPLPHARMA25AUGFUT,PPLPHARMA,0,8/28/2025,0,0.01,2500,FUT,NFO-FUT,NFO
13677058,53426,PRESTIGE25JULFUT,PRESTIGE,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
16637442,64990,PRESTIGE25AUGFUT,PRESTIGE,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13677314,53427,RBLBANK25JULFUT,RBLBANK,0,7/31/2025,0,0.01,3175,FUT,NFO-FUT,NFO
16637698,64991,RBLBANK25AUGFUT,RBLBANK,0,8/28/2025,0,0.01,3175,FUT,NFO-FUT,NFO
13677570,53428,RECLTD25JULFUT,RECLTD,0,7/31/2025,0,0.05,1275,FUT,NFO-FUT,NFO
16638466,64994,RECLTD25AUGFUT,RECLTD,0,8/28/2025,0,0.05,1275,FUT,NFO-FUT,NFO
13677826,53429,RELIANCE25JULFUT,RELIANCE,0,7/31/2025,0,0.1,500,FUT,NFO-FUT,NFO
16638722,64995,RELIANCE25AUGFUT,RELIANCE,0,8/28/2025,0,0.1,500,FUT,NFO-FUT,NFO
16639234,64997,RVNL25JULFUT,RVNL,0,7/31/2025,0,0.05,1375,FUT,NFO-FUT,NFO
16639490,64998,RVNL25AUGFUT,RVNL,0,8/28/2025,0,0.05,1375,FUT,NFO-FUT,NFO
13678082,53430,SAIL25JULFUT,SAIL,0,7/31/2025,0,0.01,4700,FUT,NFO-FUT,NFO
16639746,64999,SAIL25AUGFUT,SAIL,0,8/28/2025,0,0.01,4700,FUT,NFO-FUT,NFO
13678338,53431,SBICARD25JULFUT,SBICARD,0,7/31/2025,0,0.05,800,FUT,NFO-FUT,NFO
16648706,65034,SBICARD25AUGFUT,SBICARD,0,8/28/2025,0,0.05,800,FUT,NFO-FUT,NFO
13678594,53432,SBILIFE25JULFUT,SBILIFE,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16648962,65035,SBILIFE25AUGFUT,SBILIFE,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13678850,53433,SBIN25JULFUT,SBIN,0,7/31/2025,0,0.05,750,FUT,NFO-FUT,NFO
16649218,65036,SBIN25AUGFUT,SBIN,0,8/28/2025,0,0.05,750,FUT,NFO-FUT,NFO
13679106,53434,SHREECEM25JULFUT,SHREECEM,0,7/31/2025,0,5,25,FUT,NFO-FUT,NFO
16649474,65037,SHREECEM25AUGFUT,SHREECEM,0,8/28/2025,0,5,25,FUT,NFO-FUT,NFO
13679362,53435,SHRIRAMFIN25JULFUT,SHRIRAMFIN,0,7/31/2025,0,0.05,825,FUT,NFO-FUT,NFO
16671746,65124,SHRIRAMFIN25AUGFUT,SHRIRAMFIN,0,8/28/2025,0,0.05,825,FUT,NFO-FUT,NFO
13679618,53436,SIEMENS25JULFUT,SIEMENS,0,7/31/2025,0,0.1,125,FUT,NFO-FUT,NFO
16672002,65125,SIEMENS25AUGFUT,SIEMENS,0,8/28/2025,0,0.1,125,FUT,NFO-FUT,NFO
13679874,53437,SJVN25JULFUT,SJVN,0,7/31/2025,0,0.01,5875,FUT,NFO-FUT,NFO
16685058,65176,SJVN25AUGFUT,SJVN,0,8/28/2025,0,0.01,5875,FUT,NFO-FUT,NFO
13680130,53438,SOLARINDS25JULFUT,SOLARINDS,0,7/31/2025,0,1,75,FUT,NFO-FUT,NFO
16685314,65177,SOLARINDS25AUGFUT,SOLARINDS,0,8/28/2025,0,1,75,FUT,NFO-FUT,NFO
13680386,53439,SONACOMS25JULFUT,SONACOMS,0,7/31/2025,0,0.05,1050,FUT,NFO-FUT,NFO
16690178,65196,SONACOMS25AUGFUT,SONACOMS,0,8/28/2025,0,0.05,1050,FUT,NFO-FUT,NFO
13680642,53440,SRF25JULFUT,SRF,0,7/31/2025,0,0.1,200,FUT,NFO-FUT,NFO
16690434,65197,SRF25AUGFUT,SRF,0,8/28/2025,0,0.1,200,FUT,NFO-FUT,NFO
13680898,53441,SUNPHARMA25JULFUT,SUNPHARMA,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16690690,65198,SUNPHARMA25AUGFUT,SUNPHARMA,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13681154,53442,SUPREMEIND25JULFUT,SUPREMEIND,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16691970,65203,SUPREMEIND25AUGFUT,SUPREMEIND,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13681410,53443,SYNGENE25JULFUT,SYNGENE,0,7/31/2025,0,0.05,1000,FUT,NFO-FUT,NFO
16692738,65206,SYNGENE25AUGFUT,SYNGENE,0,8/28/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13682690,53448,TATACHEM25JULFUT,TATACHEM,0,7/31/2025,0,0.05,650,FUT,NFO-FUT,NFO
16692994,65207,TATACHEM25AUGFUT,TATACHEM,0,8/28/2025,0,0.05,650,FUT,NFO-FUT,NFO
13682946,53449,TATACOMM25JULFUT,TATACOMM,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
13683202,53450,TATACONSUM25JULFUT,TATACONSUM,0,7/31/2025,0,0.1,550,FUT,NFO-FUT,NFO
16693250,65208,TATACONSUM25AUGFUT,TATACONSUM,0,8/28/2025,0,0.1,550,FUT,NFO-FUT,NFO
13683458,53451,TATAELXSI25JULFUT,TATAELXSI,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16694274,65212,TATAELXSI25AUGFUT,TATAELXSI,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13683714,53452,TATAMOTORS25JULFUT,TATAMOTORS,0,7/31/2025,0,0.05,800,FUT,NFO-FUT,NFO
16694530,65213,TATAMOTORS25AUGFUT,TATAMOTORS,0,8/28/2025,0,0.05,800,FUT,NFO-FUT,NFO
13683970,53453,TATAPOWER25JULFUT,TATAPOWER,0,7/31/2025,0,0.05,1450,FUT,NFO-FUT,NFO
16695554,65217,TATAPOWER25AUGFUT,TATAPOWER,0,8/28/2025,0,0.05,1450,FUT,NFO-FUT,NFO
13684226,53454,TATASTEEL25JULFUT,TATASTEEL,0,7/31/2025,0,0.01,5500,FUT,NFO-FUT,NFO
16695810,65218,TATASTEEL25AUGFUT,TATASTEEL,0,8/28/2025,0,0.01,5500,FUT,NFO-FUT,NFO
13684482,53455,TATATECH25JULFUT,TATATECH,0,7/31/2025,0,0.05,800,FUT,NFO-FUT,NFO
16696578,65221,TATATECH25AUGFUT,TATATECH,0,8/28/2025,0,0.05,800,FUT,NFO-FUT,NFO
13685762,53460,TCS25JULFUT,TCS,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16696834,65222,TCS25AUGFUT,TCS,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13686018,53461,TECHM25JULFUT,TECHM,0,7/31/2025,0,0.1,600,FUT,NFO-FUT,NFO
16697090,65223,TECHM25AUGFUT,TECHM,0,8/28/2025,0,0.1,600,FUT,NFO-FUT,NFO
13686786,53464,TIINDIA25JULFUT,TIINDIA,0,7/31/2025,0,0.1,200,FUT,NFO-FUT,NFO
16697346,65224,TIINDIA25AUGFUT,TIINDIA,0,8/28/2025,0,0.1,200,FUT,NFO-FUT,NFO
13687042,53465,TITAGARH25JULFUT,TITAGARH,0,7/31/2025,0,0.05,725,FUT,NFO-FUT,NFO
16697602,65225,TITAGARH25AUGFUT,TITAGARH,0,8/28/2025,0,0.05,725,FUT,NFO-FUT,NFO
13687298,53466,TITAN25JULFUT,TITAN,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16697858,65226,TITAN25AUGFUT,TITAN,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13687554,53467,TORNTPHARM25JULFUT,TORNTPHARM,0,7/31/2025,0,0.1,250,FUT,NFO-FUT,NFO
16698114,65227,TORNTPHARM25AUGFUT,TORNTPHARM,0,8/28/2025,0,0.1,250,FUT,NFO-FUT,NFO
13687810,53468,TORNTPOWER25JULFUT,TORNTPOWER,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16698370,65228,TORNTPOWER25AUGFUT,TORNTPOWER,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13688066,53469,TRENT25JULFUT,TRENT,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16699138,65231,TRENT25AUGFUT,TRENT,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13688322,53470,TVSMOTOR25JULFUT,TVSMOTOR,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16699394,65232,TVSMOTOR25AUGFUT,TVSMOTOR,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13688578,53471,ULTRACEMCO25JULFUT,ULTRACEMCO,0,7/31/2025,0,1,50,FUT,NFO-FUT,NFO
16699650,65233,ULTRACEMCO25AUGFUT,ULTRACEMCO,0,8/28/2025,0,1,50,FUT,NFO-FUT,NFO
13688834,53472,UNIONBANK25JULFUT,UNIONBANK,0,7/31/2025,0,0.01,4425,FUT,NFO-FUT,NFO
16699906,65234,UNIONBANK25AUGFUT,UNIONBANK,0,8/28/2025,0,0.01,4425,FUT,NFO-FUT,NFO
13689090,53473,UNITDSPR25JULFUT,UNITDSPR,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
16700162,65235,UNITDSPR25AUGFUT,UNITDSPR,0,8/28/2025,0,0.1,400,FUT,NFO-FUT,NFO
16701186,65239,UNOMINDA25JULFUT,UNOMINDA,0,7/31/2025,0,0.1,550,FUT,NFO-FUT,NFO
16701954,65242,UNOMINDA25AUGFUT,UNOMINDA,0,8/28/2025,0,0.1,550,FUT,NFO-FUT,NFO
13689346,53474,UPL25JULFUT,UPL,0,7/31/2025,0,0.05,1355,FUT,NFO-FUT,NFO
16702210,65243,UPL25AUGFUT,UPL,0,8/28/2025,0,0.05,1355,FUT,NFO-FUT,NFO
13689602,53475,VBL25JULFUT,VBL,0,7/31/2025,0,0.05,1025,FUT,NFO-FUT,NFO
16702466,65244,VBL25AUGFUT,VBL,0,8/28/2025,0,0.05,1025,FUT,NFO-FUT,NFO
13690370,53478,VEDL25JULFUT,VEDL,0,7/31/2025,0,0.05,1150,FUT,NFO-FUT,NFO
16702722,65245,VEDL25AUGFUT,VEDL,0,8/28/2025,0,0.05,1150,FUT,NFO-FUT,NFO
13690626,53479,VOLTAS25JULFUT,VOLTAS,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16703490,65248,VOLTAS25AUGFUT,VOLTAS,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13690882,53480,WIPRO25JULFUT,WIPRO,0,7/31/2025,0,0.01,3000,FUT,NFO-FUT,NFO
16703746,65249,WIPRO25AUGFUT,WIPRO,0,8/28/2025,0,0.01,3000,FUT,NFO-FUT,NFO
13691138,53481,YESBANK25JULFUT,YESBANK,0,7/31/2025,0,0.01,31100,FUT,NFO-FUT,NFO
16704002,65250,YESBANK25AUGFUT,YESBANK,0,8/28/2025,0,0.01,31100,FUT,NFO-FUT,NFO
13691906,53484,ZYDUSLIFE25JULFUT,ZYDUSLIFE,0,7/31/2025,0,0.05,900,FUT,NFO-FUT,NFO
16704258,65251,ZYDUSLIFE25AUGFUT,ZYDUSLIFE,0,8/28/2025,0,0.05,900,FUT,NFO-FUT,NFO
